home_allowed_first_downs,home_allowed_pass_yards,home_allowed_rush_yards,home_allowed_score,home_allowed_total_yards,home_allowed_turnovers,home_gained_first_downs,home_gained_pass_yards,home_gained_rush_yards,home_gained_score,home_gained_total_yards,home_gained_turnovers,home_win_perc,away_allowed_first_downs,away_allowed_pass_yards,away_allowed_rush_yards,away_allowed_score,away_allowed_total_yards,away_allowed_turnovers,away_gained_first_downs,away_gained_pass_yards,away_gained_rush_yards,away_gained_score,away_gained_total_yards,away_gained_turnovers,away_win_perc,score_diff
16.866666666666667,206.6,107.4,21.066666666666666,314.0,1.6666666666666667,15.733333333333333,140.53333333333333,118.66666666666669,14.933333333333335,259.2,1.4666666666666666,0.26666666666666666,21.86666666666667,237.4,140.86666666666667,27.4,378.26666666666665,1.0666666666666669,16.2,183.53333333333333,102.53333333333332,15.333333333333336,286.06666666666666,1.7333333333333334,0.13333333333333333,6
22.93333333333333,247.53333333333333,135.0,26.33333333333333,382.53333333333336,1.6666666666666667,20.0,236.33333333333331,133.8,22.2,370.13333333333327,1.9333333333333331,0.5333333333333333,18.866666666666667,211.6,123.46666666666668,23.4,335.06666666666666,1.3333333333333333,22.266666666666666,274.4,114.06666666666666,24.53333333333333,388.4666666666666,1.8,0.4666666666666667,-12
23.066666666666666,293.8,117.86666666666666,21.4,411.66666666666674,2.0,24.73333333333333,316.1333333333333,108.4,30.93333333333333,424.53333333333336,1.0666666666666669,0.8,20.8,224.8,139.06666666666666,25.66666666666667,363.86666666666673,1.9333333333333331,19.133333333333333,227.13333333333333,121.0,23.4,348.13333333333327,1.7333333333333334,0.4,28
18.733333333333334,206.4,154.46666666666667,24.86666666666667,360.86666666666673,1.2,16.6,178.0,103.73333333333332,11.066666666666665,281.73333333333335,1.4,0.13333333333333333,16.6,233.0,75.0,13.466666666666667,308.0,2.4,17.4,181.66666666666663,128.53333333333333,23.066666666666666,310.2,0.6666666666666666,0.8,-7
21.466666666666665,260.1333333333333,108.0,28.8,368.13333333333327,1.3333333333333333,18.733333333333334,182.33333333333331,149.26666666666668,21.8,331.6,1.5333333333333334,0.2,18.8,256.2,97.53333333333332,21.86666666666667,353.7333333333333,1.8666666666666667,17.4,192.9333333333333,128.2,22.4,321.1333333333333,1.7333333333333334,0.4666666666666667,-4
19.33333333333333,249.8,93.4,19.733333333333334,343.2,1.0666666666666669,18.2,197.53333333333333,127.0,20.666666666666668,324.53333333333336,1.5333333333333334,0.3333333333333333,17.2,205.86666666666667,113.0,22.93333333333333,318.8666666666667,1.9333333333333331,18.733333333333334,203.46666666666667,104.2,24.0,307.6666666666667,2.066666666666667,0.5333333333333333,2
17.866666666666667,210.0,111.4,21.2,321.4,1.5333333333333334,22.13333333333333,253.0,146.73333333333332,24.13333333333333,399.73333333333335,2.4,0.4666666666666667,18.066666666666666,215.86666666666667,120.6,22.2,336.46666666666664,1.2666666666666666,19.4,235.06666666666663,98.93333333333334,18.53333333333333,334.0,2.2666666666666666,0.3333333333333333,24
20.53333333333333,268.0,104.93333333333334,21.466666666666665,372.9333333333333,0.9333333333333332,24.8,329.2,127.93333333333334,33.46666666666667,457.13333333333327,1.2,0.8,19.733333333333334,236.0,125.66666666666669,25.6,361.66666666666674,1.5333333333333334,21.6,246.13333333333333,149.6,25.93333333333333,395.73333333333335,1.4,0.4,28
21.53333333333333,255.4,126.06666666666666,25.73333333333333,381.4666666666666,1.9333333333333331,20.733333333333334,293.53333333333336,88.06666666666666,24.2,381.6,1.6,0.5333333333333333,19.0,238.33333333333331,98.6,21.066666666666666,336.93333333333334,1.6666666666666667,20.53333333333333,263.3333333333333,117.2,23.66666666666667,380.53333333333336,1.2666666666666666,0.5333333333333333,17
21.73333333333333,286.26666666666665,114.4,21.2,400.66666666666674,2.2666666666666666,21.93333333333333,297.0,98.46666666666668,34.333333333333336,395.4666666666666,0.8,0.9333333333333332,19.866666666666667,224.13333333333333,131.26666666666668,22.8,355.4,2.1333333333333333,21.133333333333333,287.46666666666664,96.66666666666669,28.86666666666667,384.13333333333327,1.2666666666666666,0.6666666666666666,4
20.933333333333334,233.66666666666663,120.53333333333332,21.86666666666667,354.2,1.2,17.733333333333334,220.66666666666663,99.6,19.266666666666666,320.26666666666665,2.0,0.4666666666666667,19.33333333333333,217.4,111.2,19.466666666666665,328.6,1.9333333333333331,16.666666666666668,194.26666666666668,105.2,20.066666666666666,299.46666666666664,1.4666666666666666,0.4666666666666667,3
18.266666666666666,235.13333333333333,101.13333333333334,21.73333333333333,336.26666666666665,1.6666666666666667,22.13333333333333,267.6666666666667,105.53333333333332,23.8,373.2,1.2666666666666666,0.6,22.266666666666666,242.46666666666667,149.73333333333332,29.93333333333333,392.2,1.4666666666666666,17.266666666666666,226.06666666666663,94.86666666666666,17.533333333333335,320.93333333333334,2.4,0.26666666666666666,21
17.933333333333334,217.26666666666668,96.93333333333334,19.933333333333334,314.2,1.4666666666666666,17.733333333333334,207.26666666666668,111.53333333333332,21.86666666666667,318.8,1.4,0.6,16.666666666666668,193.9333333333333,91.8,16.666666666666668,285.73333333333335,1.6666666666666667,19.8,219.8,118.33333333333331,23.6,338.1333333333333,1.6,0.7333333333333333,-8
18.6,184.0,146.53333333333333,19.6,330.53333333333336,1.2,17.6,194.8,97.4,13.933333333333335,292.2,1.2,0.26666666666666666,16.666666666666668,172.2,101.66666666666669,14.533333333333333,273.8666666666667,0.9333333333333332,21.266666666666666,257.0,116.13333333333334,20.8,373.13333333333327,1.7333333333333334,0.7333333333333333,-4
20.357142857142858,256.14285714285717,109.92857142857143,21.857142857142854,366.07142857142856,0.9285714285714286,24.714285714285715,331.35714285714283,125.35714285714286,32.642857142857146,456.71428571428567,1.1428571428571428,0.7857142857142857,17.714285714285715,230.57142857142856,96.64285714285714,20.071428571428573,327.2142857142857,1.6428571428571428,22.071428571428577,255.78571428571428,110.57142857142857,24.357142857142854,366.3571428571428,1.2857142857142858,0.6428571428571429,29
21.571428571428577,289.42857142857144,108.35714285714286,21.214285714285715,397.78571428571433,2.2857142857142856,22.142857142857146,298.07142857142856,99.71428571428572,34.285714285714285,397.78571428571433,0.8571428571428571,0.9285714285714286,18.785714285714285,254.35714285714286,98.71428571428572,20.928571428571427,353.07142857142856,2.0,16.928571428571427,189.42857142857144,123.14285714285714,22.5,312.57142857142856,1.7142857142857142,0.5,14
18.928571428571427,235.28571428571428,98.14285714285714,21.142857142857142,333.42857142857144,1.7142857142857142,20.857142857142858,270.92857142857144,119.78571428571428,24.857142857142854,390.71428571428567,1.3571428571428572,0.5714285714285714,18.0,213.78571428571428,113.57142857142857,22.214285714285715,327.35714285714283,1.6428571428571428,22.285714285714285,251.0,149.71428571428572,24.42857142857143,400.71428571428567,2.5,0.42857142857142855,-13
19.5,234.42857142857144,130.42857142857142,26.285714285714285,364.8571428571428,1.3571428571428572,21.714285714285715,252.07142857142856,141.0,24.357142857142854,393.07142857142856,1.5,0.35714285714285715,22.428571428571423,248.14285714285717,141.14285714285714,28.642857142857146,389.28571428571433,1.5714285714285714,16.857142857142858,223.78571428571428,97.42857142857143,17.642857142857142,321.2142857142857,2.2857142857142856,0.2857142857142857,32
19.214285714285715,220.7142857142857,106.42857142857143,19.5,327.14285714285717,2.071428571428572,16.857142857142858,198.07142857142856,103.85714285714286,20.285714285714285,301.92857142857144,1.5,0.5,16.785714285714285,239.57142857142856,71.5,13.214285714285715,311.07142857142856,2.5,17.142857142857142,182.42857142857144,125.0,23.357142857142854,307.42857142857144,0.7142857142857143,0.7857142857142857,-2
17.928571428571427,220.7142857142857,112.0,21.428571428571427,332.7142857142857,1.3571428571428572,19.142857142857142,233.57142857142856,95.92857142857143,18.0,329.5,2.2857142857142856,0.35714285714285715,21.357142857142858,260.42857142857144,105.64285714285714,29.0,366.07142857142856,1.2857142857142858,18.642857142857142,184.78571428571428,142.71428571428572,21.0,327.5,1.6428571428571428,0.14285714285714285,-7
19.857142857142858,218.78571428571428,135.78571428571428,23.714285714285715,354.57142857142856,2.142857142857143,20.928571428571427,282.7857142857143,97.35714285714286,28.214285714285715,380.1428571428572,1.3571428571428572,0.6428571428571429,18.5,201.5,126.07142857142857,22.357142857142854,327.57142857142856,1.4285714285714286,22.428571428571423,272.64285714285717,117.35714285714286,25.57142857142857,390.0,1.7857142857142858,0.5,28
17.642857142857142,205.07142857142856,112.85714285714286,22.5,317.92857142857144,2.0,18.5,201.85714285714286,104.14285714285714,24.714285714285715,306.0,2.0,0.5714285714285714,21.5,257.5,127.57142857142857,26.57142857142857,385.07142857142856,1.8571428571428568,21.428571428571427,299.0,86.14285714285714,23.857142857142854,385.1428571428572,1.6428571428571428,0.5,-15
16.571428571428573,197.85714285714286,90.0,16.857142857142858,287.85714285714283,1.7142857142857142,20.142857142857142,226.78571428571428,115.21428571428572,23.857142857142854,342.0,1.6428571428571428,0.7142857142857143,18.857142857142858,188.42857142857144,145.42857142857142,19.571428571428573,333.85714285714283,1.2142857142857142,17.571428571428573,198.78571428571428,96.0,13.928571428571427,294.7857142857143,1.2142857142857142,0.2857142857142857,6
16.785714285714285,179.64285714285714,97.21428571428572,15.571428571428573,276.85714285714283,1.0,21.571428571428577,260.5,112.35714285714286,20.357142857142858,372.8571428571428,1.7857142857142858,0.7142857142857143,18.857142857142858,206.28571428571428,153.42857142857142,24.714285714285715,359.71428571428567,1.2142857142857142,16.714285714285715,185.85714285714286,99.42857142857143,11.857142857142858,285.2857142857143,1.5,0.14285714285714285,27
21.0,230.0,139.5,26.5,369.5,1.8571428571428568,19.5,229.7142857142857,118.21428571428572,22.214285714285715,347.92857142857144,1.8571428571428568,0.35714285714285715,20.5,238.42857142857144,125.35714285714286,24.5,363.78571428571433,1.2142857142857142,18.285714285714285,159.42857142857142,163.07142857142858,20.857142857142858,322.5,1.7142857142857142,0.5714285714285714,26
23.285714285714285,296.7142857142857,117.64285714285714,21.214285714285715,414.3571428571428,2.0,24.642857142857146,318.64285714285717,107.64285714285714,31.214285714285715,426.28571428571433,1.1428571428571428,0.7857142857142857,18.857142857142858,247.57142857142856,91.57142857142857,19.214285714285715,339.14285714285717,1.1428571428571428,18.071428571428573,193.57142857142856,127.42857142857143,20.428571428571427,321.0,1.5,0.35714285714285715,3
18.0,214.42857142857144,99.64285714285714,20.214285714285715,314.07142857142856,1.3571428571428572,17.5,212.35714285714286,107.71428571428572,21.785714285714285,320.07142857142856,1.3571428571428572,0.5714285714285714,20.928571428571427,240.64285714285717,117.35714285714286,21.785714285714285,358.0,1.1428571428571428,17.785714285714285,218.07142857142856,102.5,19.5,320.57142857142856,1.9285714285714288,0.5,7
20.285714285714285,229.07142857142856,127.71428571428572,19.857142857142858,356.78571428571433,1.5,17.428571428571427,236.14285714285717,91.92857142857143,19.928571428571427,328.07142857142856,1.2857142857142858,0.5,16.642857142857142,196.92857142857144,110.42857142857143,20.928571428571427,307.35714285714283,1.5714285714285714,15.571428571428573,137.21428571428572,119.07142857142857,14.785714285714285,256.2857142857143,1.5,0.2857142857142857,6
18.714285714285715,209.57142857142856,130.35714285714286,22.785714285714285,339.92857142857144,1.5714285714285714,16.928571428571427,186.07142857142856,118.0,13.714285714285715,304.07142857142856,1.7857142857142858,0.42857142857142855,22.714285714285715,243.78571428571428,135.0,27.285714285714285,378.78571428571433,1.6428571428571428,20.5,236.28571428571428,138.28571428571428,22.642857142857146,374.57142857142856,1.9285714285714288,0.5,-3
16.53846153846154,234.53846153846158,70.53846153846153,14.0,305.07692307692315,2.3846153846153846,17.153846153846153,182.0769230769231,126.92307692307692,23.615384615384613,309.0,0.7692307692307693,0.7692307692307693,16.76923076923077,179.0769230769231,97.0,15.230769230769232,276.0769230769231,1.0769230769230769,21.69230769230769,257.0769230769231,114.53846153846152,21.69230769230769,371.6153846153846,1.6153846153846154,0.7692307692307693,17
22.538461538461537,233.6923076923077,141.0,27.23076923076923,374.6923076923077,1.6923076923076923,20.076923076923077,227.9230769230769,138.76923076923077,22.30769230769231,366.6923076923077,2.0,0.5384615384615384,19.384615384615387,209.0769230769231,136.0769230769231,23.461538461538463,345.15384615384613,2.230769230769231,20.615384615384613,275.6923076923077,100.46153846153848,28.23076923076923,376.1538461538461,1.3846153846153846,0.6153846153846154,-1
18.923076923076927,209.3076923076923,132.53846153846158,23.461538461538463,341.84615384615387,1.6923076923076923,16.46153846153846,177.38461538461542,116.3846153846154,13.307692307692307,293.76923076923083,1.9230769230769231,0.38461538461538464,21.46153846153846,288.6923076923077,106.0,21.384615384615387,394.6923076923077,2.4615384615384617,22.615384615384613,304.61538461538464,99.53846153846152,35.846153846153854,404.1538461538461,0.9230769230769232,1.0,5
22.428571428571423,246.35714285714286,138.71428571428572,28.214285714285715,385.07142857142856,1.0714285714285714,15.642857142857142,180.57142857142856,103.07142857142857,15.071428571428573,283.64285714285717,1.7857142857142858,0.07142857142857142,16.357142857142858,181.07142857142856,96.78571428571428,16.857142857142858,277.85714285714283,1.7857142857142858,20.357142857142858,225.64285714285717,151.78571428571428,24.5,377.4285714285714,1.2857142857142858,0.7142857142857143,3
18.846153846153847,256.53846153846155,101.69230769230771,19.615384615384613,358.23076923076917,2.0769230769230766,17.23076923076923,197.15384615384616,122.46153846153848,23.153846153846153,319.61538461538464,1.4615384615384617,0.5384615384615384,19.69230769230769,230.84615384615384,104.46153846153848,19.923076923076927,335.3076923076923,1.8461538461538465,16.76923076923077,195.9230769230769,107.23076923076924,18.923076923076927,303.15384615384613,1.5384615384615383,0.4615384615384616,-24
18.384615384615387,218.9230769230769,115.07692307692308,22.461538461538463,334.0,1.4615384615384617,22.461538461538463,250.3076923076923,148.9230769230769,22.84615384615385,399.23076923076917,2.3846153846153846,0.38461538461538464,17.46153846153846,200.84615384615384,109.23076923076924,20.76923076923077,310.07692307692315,1.8461538461538465,18.923076923076927,206.0769230769231,104.92307692307692,25.153846153846153,311.0,1.8461538461538465,0.6153846153846154,26
21.47058823529412,275.0588235294117,101.23529411764706,21.11764705882353,376.29411764705884,2.4705882352941178,27.529411764705888,293.9411764705883,135.64705882352942,35.176470588235304,429.5882352941177,0.9411764705882352,0.7647058823529411,21.166666666666668,232.77777777777774,124.55555555555556,21.555555555555557,357.33333333333326,1.6666666666666667,19.61111111111111,240.66666666666663,123.66666666666669,25.555555555555557,364.33333333333326,1.0555555555555556,0.6666666666666666,-15
19.176470588235293,249.7647058823529,123.17647058823529,19.235294117647054,372.9411764705882,1.9411764705882355,21.588235294117645,279.9411764705883,92.0,26.411764705882355,371.9411764705882,1.1764705882352942,0.8235294117647058,17.88235294117647,203.0,94.76470588235294,17.88235294117647,297.76470588235287,1.5882352941176472,20.647058823529417,209.05882352941174,165.52941176470586,26.0,374.5882352941177,1.0,0.7058823529411765,-4
17.75,200.1875,94.1875,17.0625,294.375,1.5625,20.125,206.125,155.6875,24.8125,361.8125,1.0,0.6875,19.11764705882353,214.64705882352942,121.35294117647058,20.352941176470583,336.0,1.5294117647058822,21.235294117647054,252.88235294117646,104.58823529411764,26.882352941176467,357.4705882352941,0.9411764705882352,0.7058823529411765,14
21.25,271.375,101.875,20.6875,373.25,2.5625,27.75,291.375,136.5,34.8125,427.875,1.0,0.75,17.88235294117647,219.41176470588238,96.47058823529413,20.235294117647054,315.88235294117646,1.7647058823529411,21.47058823529412,240.70588235294116,134.1764705882353,25.588235294117645,374.8823529411765,1.0588235294117647,0.7647058823529411,13
18.625,242.375,123.1875,18.6875,365.5625,1.9375,21.4375,281.8125,87.3125,26.1875,369.125,1.125,0.8125,18.235294117647054,197.0,103.11764705882355,15.235294117647056,300.11764705882354,1.9411764705882355,19.58823529411765,187.4705882352941,164.88235294117646,25.64705882352941,352.35294117647067,1.1176470588235294,0.7058823529411765,2
17.9375,199.625,91.125,18.0625,290.75,1.5,23.75,283.375,114.5,30.0625,397.875,1.5625,0.8125,20.647058823529417,230.41176470588238,124.52941176470587,20.764705882352946,354.94117647058823,1.5882352941176472,19.529411764705888,235.7647058823529,121.82352941176471,24.823529411764714,357.5882352941177,1.0588235294117647,0.6470588235294118,-3
20.375,228.125,122.8125,21.5,350.9375,1.5625,19.625,233.6875,118.8125,24.875,352.5,1.0,0.625,20.3125,236.75,137.5,24.1875,374.25,0.9375,22.5,258.0,104.4375,22.3125,362.4375,1.6875,0.6875,15
21.25,281.9375,95.75,24.25,377.6875,1.9375,21.3125,213.875,169.3125,27.25,383.1875,0.875,0.625,18.4375,203.125,103.0625,15.3125,306.1875,1.9375,19.4375,189.4375,161.1875,25.75,350.625,1.125,0.6875,-10
19.25,218.25,118.5,21.0,336.75,1.4375,21.3125,253.0625,106.375,27.0625,359.4375,1.0,0.6875,21.5625,244.25,105.75,21.75,350.0,1.375,19.125,171.9375,164.625,23.6875,336.5625,1.4375,0.625,14
18.25,225.75,97.5,20.6875,323.25,1.8125,21.3125,239.375,132.6875,26.0,372.0625,1.0625,0.75,19.1875,212.5,107.1875,20.0,319.6875,1.875,18.25,223.625,109.0625,24.4375,332.6875,1.625,0.625,6
18.666666666666668,243.7333333333333,121.8,18.466666666666665,365.53333333333336,2.0,21.86666666666667,286.4,88.8,26.8,375.2,1.2,0.8666666666666667,20.933333333333334,303.0,83.66666666666667,25.13333333333333,386.66666666666674,1.7333333333333334,18.866666666666667,250.7333333333333,112.86666666666666,24.466666666666665,363.6,1.4666666666666666,0.4,-5
18.933333333333334,216.9333333333333,100.6,20.2,317.53333333333336,1.9333333333333331,18.866666666666667,229.06666666666663,113.2,24.53333333333333,342.26666666666665,1.7333333333333334,0.6,21.133333333333333,233.86666666666667,127.86666666666666,21.4,361.73333333333335,1.6666666666666667,19.4,239.53333333333333,113.0,25.4,352.53333333333336,1.0,0.6666666666666666,6
22.0,218.26666666666668,146.66666666666666,28.4,364.9333333333333,1.2666666666666666,19.0,202.9333333333333,140.53333333333333,21.066666666666666,343.46666666666664,2.2,0.3333333333333333,18.466666666666665,187.4,135.26666666666668,23.13333333333333,322.6666666666667,1.4666666666666666,18.666666666666668,179.46666666666667,117.53333333333332,18.133333333333333,297.0,2.333333333333333,0.4,19
21.33333333333333,287.6666666666667,95.46666666666668,24.66666666666667,383.13333333333327,1.8666666666666667,21.133333333333333,222.33333333333331,162.33333333333334,27.2,384.66666666666674,0.9333333333333332,0.6,19.53333333333333,239.8,115.26666666666668,24.8,355.06666666666666,1.0666666666666669,21.2,302.2,77.66666666666667,23.86666666666667,379.86666666666673,1.7333333333333334,0.5333333333333333,10
17.0,185.4,87.46666666666668,20.266666666666666,272.8666666666667,1.0666666666666669,19.33333333333333,244.4,96.4,20.8,340.8,2.0,0.4666666666666667,21.86666666666667,253.46666666666667,120.46666666666668,22.93333333333333,373.9333333333333,1.9333333333333331,17.4,216.86666666666667,97.0,19.466666666666665,313.8666666666667,1.4666666666666666,0.3333333333333333,14
19.066666666666666,221.6,116.33333333333331,27.4,337.93333333333334,1.1333333333333333,24.13333333333333,311.46666666666664,102.73333333333332,23.2,414.2,1.9333333333333331,0.26666666666666666,17.733333333333334,211.2,103.66666666666669,16.866666666666667,314.8666666666667,2.6666666666666665,18.2,183.6,121.73333333333332,23.266666666666666,305.3333333333333,1.6,0.6,-2
23.466666666666665,294.93333333333334,139.2,27.33333333333333,434.13333333333327,1.6666666666666667,22.0,307.93333333333334,100.93333333333334,28.2,408.86666666666673,1.5333333333333334,0.4666666666666667,20.266666666666666,212.66666666666663,113.2,21.66666666666667,325.8666666666667,1.4666666666666666,20.0,228.4,121.0,20.866666666666667,349.4,1.4,0.4,-6
21.4,238.33333333333331,108.0,20.933333333333334,346.33333333333326,1.4,18.733333333333334,168.26666666666668,161.13333333333333,22.8,329.4,1.5333333333333334,0.6,18.866666666666667,217.66666666666663,111.93333333333334,19.933333333333334,329.6,1.5333333333333334,21.133333333333333,247.7333333333333,108.66666666666669,26.6,356.4,1.0,0.7333333333333333,3
18.2,199.7333333333333,96.8,17.333333333333332,296.53333333333336,1.5333333333333334,20.133333333333333,201.33333333333331,157.46666666666667,24.66666666666667,358.8,1.0666666666666669,0.6666666666666666,17.866666666666667,195.66666666666663,137.53333333333333,22.0,333.2,2.2,15.666666666666664,186.53333333333333,76.6,15.8,263.1333333333333,2.1333333333333333,0.3333333333333333,14
22.466666666666665,247.4,127.53333333333332,30.066666666666666,374.9333333333333,1.4,16.533333333333335,212.06666666666663,107.2,19.466666666666665,319.26666666666665,1.8666666666666667,0.3333333333333333,23.466666666666665,246.0,145.13333333333333,27.066666666666666,391.13333333333327,1.5333333333333334,16.533333333333335,211.06666666666663,83.13333333333334,15.666666666666664,294.2,1.5333333333333334,0.13333333333333333,18
20.4,235.86666666666667,139.86666666666667,24.73333333333333,375.73333333333335,0.8666666666666667,22.73333333333333,262.93333333333334,106.0,21.93333333333333,368.9333333333333,1.8,0.6666666666666666,18.2,228.53333333333333,98.6,20.2,327.1333333333333,1.9333333333333331,21.466666666666665,238.66666666666663,134.73333333333332,26.66666666666667,373.4,1.0,0.8,12
21.6,275.53333333333336,105.53333333333332,22.066666666666666,381.06666666666666,2.6,27.73333333333333,292.4,134.46666666666667,35.266666666666666,426.86666666666673,1.0666666666666669,0.7333333333333333,19.466666666666665,246.53333333333333,104.46666666666668,19.266666666666666,351.0,1.0666666666666669,18.133333333333333,198.2,117.0,19.2,315.2,1.6,0.4666666666666667,28
19.933333333333334,257.4,130.4,22.466666666666665,387.8,2.2666666666666666,19.666666666666668,240.86666666666667,111.8,25.8,352.66666666666674,1.4,0.5333333333333333,19.0,217.2,122.4,26.8,339.6,0.8666666666666667,20.933333333333334,238.9333333333333,117.6,18.2,356.53333333333336,2.4,0.26666666666666666,35
18.6,211.2,91.0,19.066666666666666,302.2,1.6,23.2,281.2,110.66666666666669,29.53333333333333,391.86666666666673,1.6,0.8,17.933333333333334,214.46666666666667,133.26666666666668,25.8,347.7333333333333,0.8,18.53333333333333,179.13333333333333,153.46666666666667,13.866666666666667,332.6,2.466666666666667,0.13333333333333333,35
19.933333333333334,235.4,95.13333333333334,21.93333333333333,330.53333333333336,1.8,18.6,210.33333333333331,92.73333333333332,21.73333333333333,303.06666666666666,1.7333333333333334,0.4,19.33333333333333,242.33333333333331,121.8,27.93333333333333,364.13333333333327,1.2666666666666666,18.866666666666667,262.26666666666665,87.0,17.933333333333334,349.26666666666665,1.6666666666666667,0.26666666666666666,3
